transaction_id,date,item_name,quantity
T0301,2024-01-02,Juice,2
T0301,2024-01-02,Yogurt,1
T0301,2024-01-02,Toilet Paper,1
T0301,2024-01-02,Beef,2
T0301,2024-01-02,Soap,3
T0301,2024-01-02,Apples,3
T0302,2024-01-08,Chips,1
T0302,2024-01-08,Soda,3
T0302,2024-01-08,Candy,3
T0302,2024-01-08,Yogurt,1
T0302,2024-01-08,Cheese,1
T0302,2024-01-08,Croissants,3
T0302,2024-01-08,Oranges,1
T0302,2024-01-08,Tomatoes,2
T0303,2024-01-29,Bagels,1
T0303,2024-01-29,Cream,1
T0303,2024-01-29,Coffee,3
T0303,2024-01-29,Soda,3
T0303,2024-01-29,Nuts,1
T0303,2024-01-29,Tea,1
T0304,2024-01-27,Bread,1
T0304,2024-01-27,Cheese,3
T0304,2024-01-27,Lettuce,2
T0304,2024-01-27,Tomatoes,2
T0305,2024-01-07,Chips,1
T0305,2024-01-07,Soda,3
T0305,2024-01-07,Candy,3
T0305,2024-01-07,Milk,3
T0305,2024-01-07,Toilet Paper,2
T0305,2024-01-07,Apples,1
T0305,2024-01-07,Muffins,2
T0306,2024-01-13,Chips,1
T0306,2024-01-13,Tea,2
T0306,2024-01-13,Soda,2
T0306,2024-01-13,Oranges,1
T0306,2024-01-13,Paper Towels,3
T0306,2024-01-13,Beef,3
T0306,2024-01-13,Cheese,3
T0307,2024-01-18,Croissants,2
T0307,2024-01-18,Juice,1
T0307,2024-01-18,Yogurt,2
T0307,2024-01-18,Sausages,2
T0307,2024-01-18,Coffee,2
T0308,2024-01-19,Beef,3
T0308,2024-01-19,Potatoes,3
T0308,2024-01-19,Soda,3
T0308,2024-01-19,Cream,1
T0308,2024-01-19,Bread,3
T0308,2024-01-19,Bagels,1
T0308,2024-01-19,Juice,3
T0308,2024-01-19,Yogurt,1
T0308,2024-01-19,Paper Towels,1
T0308,2024-01-19,Cookies,3
T0309,2024-01-08,Bread,1
T0309,2024-01-08,Butter,2
T0309,2024-01-08,Milk,1
T0309,2024-01-08,Coffee,3
T0309,2024-01-08,Cheese,1
T0309,2024-01-08,Apples,3
T0309,2024-01-08,Soda,2
T0310,2024-01-02,Bread,3
T0311,2024-01-20,Chicken,2
T0311,2024-01-20,Lettuce,1
T0311,2024-01-20,Tomatoes,3
T0311,2024-01-20,Pork,1
T0311,2024-01-20,Bagels,3
T0311,2024-01-20,Crackers,1
T0311,2024-01-20,Water,2
T0312,2024-01-02,Milk,1
T0312,2024-01-02,Tomatoes,2
T0312,2024-01-02,Juice,1
T0312,2024-01-02,Beef,1
T0312,2024-01-02,Chips,3
T0312,2024-01-02,Cake,2
T0312,2024-01-02,Toilet Paper,3
T0312,2024-01-02,Lettuce,2
T0313,2024-01-10,Chips,3
T0313,2024-01-10,Soda,3
T0313,2024-01-10,Candy,1
T0313,2024-01-10,Chicken,1
T0313,2024-01-10,Muffins,2
T0313,2024-01-10,Tomatoes,2
T0314,2024-01-27,Water,3
T0314,2024-01-27,Bagels,1
T0314,2024-01-27,Chicken,1
T0314,2024-01-27,Nuts,2
T0314,2024-01-27,Beef,3
T0314,2024-01-27,Croissants,2
T0314,2024-01-27,Lettuce,3
T0314,2024-01-27,Tomatoes,2
T0314,2024-01-27,Cream,1
T0314,2024-01-27,Apples,2
T0315,2024-01-01,Cheese,3
T0315,2024-01-01,Apples,2
T0316,2024-01-04,Bananas,1
T0316,2024-01-04,Soap,3
T0316,2024-01-04,Tomatoes,2
T0316,2024-01-04,Nuts,1
T0316,2024-01-04,Turkey,3
T0316,2024-01-04,Cake,2
T0316,2024-01-04,Oranges,1
T0316,2024-01-04,Bread,1
T0316,2024-01-04,Tea,3
T0316,2024-01-04,Coffee,2
T0317,2024-01-24,Chicken,3
T0317,2024-01-24,Lettuce,3
T0317,2024-01-24,Tomatoes,2
T0317,2024-01-24,Pork,2
T0317,2024-01-24,Bananas,2
T0317,2024-01-24,Cheese,3
T0317,2024-01-24,Crackers,2
T0317,2024-01-24,Tea,3
T0317,2024-01-24,Bagels,1
T0318,2024-01-24,Cookies,1
T0318,2024-01-24,Milk,3
T0318,2024-01-24,Oranges,1
T0319,2024-01-20,Paper Towels,3
T0319,2024-01-20,Toilet Paper,1
T0319,2024-01-20,Detergent,1
T0319,2024-01-20,Chips,1
T0319,2024-01-20,Muffins,2
T0319,2024-01-20,Sausages,3
T0319,2024-01-20,Juice,2
T0319,2024-01-20,Tomatoes,3
T0319,2024-01-20,Cheese,1
T0319,2024-01-20,Butter,2
T0320,2024-01-20,Apples,3
T0320,2024-01-20,Chicken,2
T0320,2024-01-20,Pork,2
T0320,2024-01-20,Bananas,2
T0320,2024-01-20,Crackers,1
T0320,2024-01-20,Coffee,2
T0320,2024-01-20,Butter,1
T0320,2024-01-20,Beef,3
T0320,2024-01-20,Sausages,1
T0320,2024-01-20,Tea,1
T0321,2024-01-13,Bread,1
T0321,2024-01-13,Butter,3
T0321,2024-01-13,Milk,3
T0321,2024-01-13,Coffee,3
T0321,2024-01-13,Cookies,2
T0321,2024-01-13,Croissants,2
T0321,2024-01-13,Chips,3
T0321,2024-01-13,Juice,3
T0322,2024-01-27,Paper Towels,2
T0322,2024-01-27,Toilet Paper,2
T0322,2024-01-27,Detergent,1
T0322,2024-01-27,Lettuce,2
T0322,2024-01-27,Sausages,2
T0322,2024-01-27,Chips,3
T0322,2024-01-27,Apples,2
T0322,2024-01-27,Crackers,3
T0322,2024-01-27,Tomatoes,3
T0322,2024-01-27,Candy,3
T0323,2024-01-11,Trash Bags,1
T0323,2024-01-11,Pork,3
T0323,2024-01-11,Coffee,3
T0323,2024-01-11,Beef,2
T0323,2024-01-11,Apples,1
T0323,2024-01-11,Bread,1
T0323,2024-01-11,Croissants,3
T0323,2024-01-11,Paper Towels,3
T0323,2024-01-11,Turkey,2
T0324,2024-01-31,Chicken,2
T0324,2024-01-31,Lettuce,1
T0324,2024-01-31,Tomatoes,3
T0324,2024-01-31,Oranges,2
T0324,2024-01-31,Candy,3
T0324,2024-01-31,Yogurt,2
T0324,2024-01-31,Cheese,2
T0324,2024-01-31,Croissants,2
T0325,2024-01-21,Chips,2
T0325,2024-01-21,Soda,2
T0325,2024-01-21,Bagels,3
T0325,2024-01-21,Water,1
T0325,2024-01-21,Cake,1
T0325,2024-01-21,Tomatoes,2
T0325,2024-01-21,Chicken,2
T0325,2024-01-21,Cream,3
T0325,2024-01-21,Butter,1
T0325,2024-01-21,Bread,2
T0326,2024-01-31,Bagels,2
T0326,2024-01-31,Cream,3
T0326,2024-01-31,Coffee,1
T0326,2024-01-31,Croissants,1
T0326,2024-01-31,Crackers,2
T0326,2024-01-31,Sausages,1
T0326,2024-01-31,Paper Towels,3
T0327,2024-01-08,Chips,1
T0327,2024-01-08,Soda,3
T0327,2024-01-08,Candy,1
T0327,2024-01-08,Muffins,3
T0328,2024-01-15,Crackers,1
T0328,2024-01-15,Cheese,3
T0328,2024-01-15,Croissants,1
T0328,2024-01-15,Bagels,3
T0328,2024-01-15,Muffins,1
T0328,2024-01-15,Water,1
T0328,2024-01-15,Trash Bags,2
T0328,2024-01-15,Cream,2
T0329,2024-01-24,Soap,3
T0329,2024-01-24,Coffee,2
T0329,2024-01-24,Candy,3
T0329,2024-01-24,Soda,1
T0330,2024-01-02,Cookies,1
T0330,2024-01-02,Milk,1
T0330,2024-01-02,Toilet Paper,2
T0330,2024-01-02,Juice,2
T0330,2024-01-02,Pork,3
T0330,2024-01-02,Soap,3
T0330,2024-01-02,Coffee,2
T0330,2024-01-02,Sausages,3
T0330,2024-01-02,Bagels,2
T0331,2024-01-03,Crackers,2
T0331,2024-01-03,Cheese,1
T0331,2024-01-03,Coffee,2
T0331,2024-01-03,Detergent,3
T0331,2024-01-03,Bagels,1
T0331,2024-01-03,Croissants,2
T0331,2024-01-03,Butter,1
T0332,2024-01-21,Chips,3
T0332,2024-01-21,Soda,2
T0332,2024-01-21,Candy,3
T0332,2024-01-21,Turkey,2
T0332,2024-01-21,Coffee,2
T0332,2024-01-21,Apples,1
T0332,2024-01-21,Oranges,2
T0332,2024-01-21,Lettuce,3
T0332,2024-01-21,Cheese,3
T0333,2024-01-28,Croissants,2
T0333,2024-01-28,Juice,3
T0333,2024-01-28,Yogurt,3
T0333,2024-01-28,Pork,2
T0333,2024-01-28,Turkey,3
T0333,2024-01-28,Sausages,2
T0333,2024-01-28,Soap,2
T0333,2024-01-28,Nuts,1
T0333,2024-01-28,Butter,1
T0334,2024-01-04,Paper Towels,3
T0334,2024-01-04,Toilet Paper,2
T0334,2024-01-04,Detergent,2
T0334,2024-01-04,Milk,1
T0334,2024-01-04,Crackers,2
T0334,2024-01-04,Turkey,3
T0335,2024-01-27,Bagels,1
T0335,2024-01-27,Cream,3
T0335,2024-01-27,Coffee,2
T0336,2024-01-05,Chips,3
T0336,2024-01-05,Soda,2
T0336,2024-01-05,Butter,1
T0336,2024-01-05,Trash Bags,2
T0336,2024-01-05,Candy,1
T0336,2024-01-05,Yogurt,2
T0336,2024-01-05,Oranges,3
T0336,2024-01-05,Juice,2
T0336,2024-01-05,Nuts,2
T0336,2024-01-05,Coffee,1
T0337,2024-01-25,Cheese,1
T0337,2024-01-25,Paper Towels,1
T0337,2024-01-25,Pork,2
T0337,2024-01-25,Chips,3
T0337,2024-01-25,Muffins,1
T0337,2024-01-25,Tea,2
T0337,2024-01-25,Nuts,3
T0337,2024-01-25,Soap,1
T0337,2024-01-25,Toilet Paper,1
T0337,2024-01-25,Chicken,2
T0338,2024-01-14,Cookies,3
T0338,2024-01-14,Chips,2
T0338,2024-01-14,Milk,2
T0338,2024-01-14,Bread,3
T0338,2024-01-14,Tea,2
T0338,2024-01-14,Pork,3
T0338,2024-01-14,Cream,1
T0338,2024-01-14,Paper Towels,2
T0339,2024-01-31,Chips,2
T0339,2024-01-31,Soda,2
T0339,2024-01-31,Candy,2
T0339,2024-01-31,Sausages,1
T0339,2024-01-31,Croissants,1
T0339,2024-01-31,Muffins,1
T0339,2024-01-31,Cream,3
T0340,2024-01-09,Bread,2
T0340,2024-01-09,Butter,1
T0340,2024-01-09,Milk,3
T0340,2024-01-09,Coffee,3
T0340,2024-01-09,Beef,3
T0340,2024-01-09,Crackers,2
T0340,2024-01-09,Paper Towels,2
T0340,2024-01-09,Lettuce,1
T0341,2024-01-17,Pork,1
T0342,2024-01-28,Chips,2
T0342,2024-01-28,Soda,3
T0342,2024-01-28,Bread,2
T0342,2024-01-28,Crackers,1
T0343,2024-01-27,Crackers,3
T0343,2024-01-27,Cheese,3
T0343,2024-01-27,Chips,1
T0343,2024-01-27,Juice,3
T0343,2024-01-27,Bagels,1
T0343,2024-01-27,Toilet Paper,2
T0343,2024-01-27,Coffee,1
T0343,2024-01-27,Muffins,3
T0344,2024-01-11,Tomatoes,1
T0344,2024-01-11,Water,2
T0344,2024-01-11,Soda,3
T0344,2024-01-11,Detergent,2
T0344,2024-01-11,Apples,2
T0345,2024-01-01,Beef,2
T0345,2024-01-01,Potatoes,1
T0345,2024-01-01,Soda,3
T0345,2024-01-01,Cookies,2
T0345,2024-01-01,Cream,3
T0345,2024-01-01,Turkey,2
T0345,2024-01-01,Chicken,1
T0345,2024-01-01,Lettuce,1
T0345,2024-01-01,Cake,2
T0346,2024-01-25,Chips,2
T0346,2024-01-25,Soda,3
T0346,2024-01-25,Bagels,3
T0346,2024-01-25,Cheese,3
T0346,2024-01-25,Croissants,2
T0346,2024-01-25,Sausages,3
T0346,2024-01-25,Yogurt,2
T0346,2024-01-25,Cake,1
T0346,2024-01-25,Trash Bags,1
T0346,2024-01-25,Cream,3
T0347,2024-01-01,Toilet Paper,1
T0348,2024-01-16,Bread,2
T0348,2024-01-16,Cheese,1
T0348,2024-01-16,Lettuce,2
T0348,2024-01-16,Tomatoes,1
T0348,2024-01-16,Turkey,2
T0348,2024-01-16,Apples,1
T0349,2024-01-02,Cookies,2
T0349,2024-01-02,Milk,1
T0349,2024-01-02,Pork,3
T0349,2024-01-02,Toilet Paper,3
T0349,2024-01-02,Water,1
T0349,2024-01-02,Turkey,3
T0349,2024-01-02,Juice,2
T0349,2024-01-02,Lettuce,1
T0350,2024-01-08,Bread,3
T0350,2024-01-08,Cheese,1
T0350,2024-01-08,Lettuce,1
T0350,2024-01-08,Tomatoes,1
T0350,2024-01-08,Water,3
T0351,2024-01-23,Bread,3
T0351,2024-01-23,Butter,2
T0351,2024-01-23,Milk,1
T0351,2024-01-23,Coffee,2
T0351,2024-01-23,Nuts,2
T0351,2024-01-23,Lettuce,1
T0351,2024-01-23,Chips,3
T0352,2024-01-09,Juice,1
T0353,2024-01-17,Paper Towels,1
T0353,2024-01-17,Water,3
T0354,2024-01-01,Chips,2
T0354,2024-01-01,Soda,3
T0354,2024-01-01,Detergent,3
T0354,2024-01-01,Tea,3
T0354,2024-01-01,Trash Bags,2
T0355,2024-01-24,Cookies,2
T0355,2024-01-24,Milk,3
T0355,2024-01-24,Yogurt,3
T0355,2024-01-24,Water,3
T0355,2024-01-24,Crackers,3
T0355,2024-01-24,Chicken,2
T0355,2024-01-24,Bagels,3
T0355,2024-01-24,Muffins,1
T0356,2024-01-15,Chicken,1
T0356,2024-01-15,Lettuce,3
T0356,2024-01-15,Tomatoes,2
T0356,2024-01-15,Tea,3
T0356,2024-01-15,Cheese,2
T0356,2024-01-15,Toilet Paper,2
T0356,2024-01-15,Butter,3
T0356,2024-01-15,Muffins,3
T0356,2024-01-15,Pork,1
T0357,2024-01-04,Bread,1
T0357,2024-01-04,Cheese,3
T0357,2024-01-04,Lettuce,2
T0357,2024-01-04,Tomatoes,1
T0357,2024-01-04,Toilet Paper,2
T0357,2024-01-04,Beef,1
T0357,2024-01-04,Bagels,2
T0357,2024-01-04,Cake,1
T0358,2024-01-07,Soda,3
T0358,2024-01-07,Apples,1
T0358,2024-01-07,Turkey,2
T0358,2024-01-07,Cheese,3
T0358,2024-01-07,Bagels,1
T0358,2024-01-07,Beef,1
T0358,2024-01-07,Candy,2
T0358,2024-01-07,Butter,1
T0358,2024-01-07,Yogurt,3
T0358,2024-01-07,Sausages,3
T0359,2024-01-04,Detergent,1
T0360,2024-01-06,Paper Towels,1
T0360,2024-01-06,Toilet Paper,3
T0360,2024-01-06,Detergent,2
T0360,2024-01-06,Oranges,3
T0360,2024-01-06,Cheese,2
T0360,2024-01-06,Crackers,2
T0360,2024-01-06,Lettuce,1
T0360,2024-01-06,Trash Bags,2
T0360,2024-01-06,Tomatoes,3
T0361,2024-01-25,Chicken,2
T0361,2024-01-25,Candy,3
T0361,2024-01-25,Nuts,2
T0361,2024-01-25,Juice,1
T0361,2024-01-25,Soda,3
T0361,2024-01-25,Cookies,3
T0361,2024-01-25,Milk,2
T0361,2024-01-25,Water,3
T0362,2024-01-17,Bagels,3
T0362,2024-01-17,Cream,2
T0362,2024-01-17,Coffee,1
T0363,2024-01-28,Croissants,3
T0363,2024-01-28,Juice,1
T0363,2024-01-28,Yogurt,2
T0363,2024-01-28,Detergent,2
T0363,2024-01-28,Turkey,1
T0363,2024-01-28,Nuts,2
T0364,2024-01-16,Chips,3
T0364,2024-01-16,Soda,1
T0364,2024-01-16,Candy,2
T0364,2024-01-16,Yogurt,1
T0364,2024-01-16,Croissants,3
T0364,2024-01-16,Soap,1
T0364,2024-01-16,Juice,3
T0365,2024-01-28,Candy,2
T0366,2024-01-06,Cream,3
T0366,2024-01-06,Crackers,3
T0366,2024-01-06,Butter,2
T0366,2024-01-06,Bread,2
T0366,2024-01-06,Chips,1
T0366,2024-01-06,Bananas,2
T0366,2024-01-06,Soap,3
T0366,2024-01-06,Croissants,1
T0366,2024-01-06,Toilet Paper,3
T0367,2024-01-09,Candy,3
T0367,2024-01-09,Soap,3
T0368,2024-01-07,Bread,3
T0368,2024-01-07,Butter,2
T0368,2024-01-07,Milk,2
T0369,2024-01-01,Cookies,3
T0369,2024-01-01,Milk,3
T0369,2024-01-01,Tomatoes,2
T0369,2024-01-01,Yogurt,1
T0369,2024-01-01,Cheese,3
T0370,2024-01-24,Chips,3
T0370,2024-01-24,Soda,1
T0370,2024-01-24,Candy,1
T0370,2024-01-24,Sausages,3
T0370,2024-01-24,Tea,1
T0370,2024-01-24,Cookies,2
T0371,2024-01-22,Coffee,1
T0371,2024-01-22,Detergent,3
T0372,2024-01-03,Croissants,1
T0372,2024-01-03,Juice,1
T0372,2024-01-03,Yogurt,3
T0372,2024-01-03,Candy,1
T0373,2024-01-28,Bread,2
T0373,2024-01-28,Butter,1
T0373,2024-01-28,Milk,3
T0373,2024-01-28,Coffee,3
T0373,2024-01-28,Paper Towels,2
T0374,2024-01-26,Beef,2
T0374,2024-01-26,Potatoes,1
T0374,2024-01-26,Soda,2
T0375,2024-01-15,Paper Towels,1
T0375,2024-01-15,Toilet Paper,3
T0375,2024-01-15,Detergent,1
T0375,2024-01-15,Milk,3
T0375,2024-01-15,Bananas,3
T0375,2024-01-15,Soda,1
T0375,2024-01-15,Apples,2
T0376,2024-01-06,Croissants,3
T0376,2024-01-06,Chicken,3
T0376,2024-01-06,Bread,3
T0376,2024-01-06,Coffee,2
T0376,2024-01-06,Cookies,1
T0376,2024-01-06,Tomatoes,2
T0377,2024-01-23,Chicken,3
T0377,2024-01-23,Lettuce,1
T0377,2024-01-23,Tomatoes,1
T0378,2024-01-08,Bagels,2
T0378,2024-01-08,Cream,3
T0378,2024-01-08,Coffee,1
T0379,2024-01-02,Crackers,3
T0379,2024-01-02,Cheese,3
T0379,2024-01-02,Tea,3
T0379,2024-01-02,Chicken,2
T0379,2024-01-02,Chips,1
T0380,2024-01-20,Chips,1
T0380,2024-01-20,Soda,2
T0380,2024-01-20,Toilet Paper,1
T0380,2024-01-20,Milk,1
T0381,2024-01-01,Bread,1
T0381,2024-01-01,Butter,1
T0381,2024-01-01,Milk,3
T0381,2024-01-01,Coffee,3
T0382,2024-01-10,Bagels,3
T0382,2024-01-10,Cream,1
T0382,2024-01-10,Coffee,2
T0382,2024-01-10,Pork,1
T0383,2024-01-12,Beef,1
T0383,2024-01-12,Potatoes,1
T0383,2024-01-12,Soda,1
T0383,2024-01-12,Coffee,1
T0383,2024-01-12,Apples,3
T0383,2024-01-12,Nuts,3
T0384,2024-01-08,Chicken,3
T0384,2024-01-08,Lettuce,1
T0384,2024-01-08,Tomatoes,1
T0384,2024-01-08,Croissants,3
T0384,2024-01-08,Water,2
T0384,2024-01-08,Sausages,2
T0384,2024-01-08,Turkey,1
T0384,2024-01-08,Apples,3
T0384,2024-01-08,Cream,2
T0385,2024-01-28,Beef,1
T0385,2024-01-28,Potatoes,1
T0385,2024-01-28,Soda,1
T0385,2024-01-28,Croissants,1
T0385,2024-01-28,Coffee,3
T0385,2024-01-28,Bananas,2
T0386,2024-01-26,Chicken,1
T0386,2024-01-26,Lettuce,2
T0386,2024-01-26,Tomatoes,3
T0387,2024-01-12,Cheese,1
T0387,2024-01-12,Crackers,1
T0387,2024-01-12,Cream,3
T0387,2024-01-12,Paper Towels,2
T0387,2024-01-12,Apples,3
T0387,2024-01-12,Detergent,3
T0387,2024-01-12,Muffins,3
T0387,2024-01-12,Water,3
T0387,2024-01-12,Croissants,2
T0387,2024-01-12,Butter,2
T0388,2024-01-20,Chips,3
T0388,2024-01-20,Soda,1
T0388,2024-01-20,Milk,2
T0388,2024-01-20,Butter,1
T0388,2024-01-20,Bread,3
T0388,2024-01-20,Apples,2
T0388,2024-01-20,Cake,2
T0388,2024-01-20,Cheese,2
T0388,2024-01-20,Sausages,2
T0389,2024-01-06,Pork,1
T0389,2024-01-06,Juice,1
T0389,2024-01-06,Chips,2
T0389,2024-01-06,Coffee,1
T0389,2024-01-06,Yogurt,2
T0390,2024-01-10,Paper Towels,2
T0390,2024-01-10,Toilet Paper,3
T0390,2024-01-10,Detergent,3
T0390,2024-01-10,Crackers,3
T0390,2024-01-10,Oranges,2
T0390,2024-01-10,Tomatoes,3
T0390,2024-01-10,Candy,3
T0390,2024-01-10,Cookies,1
T0390,2024-01-10,Cream,1
T0391,2024-01-13,Chips,3
T0391,2024-01-13,Soda,1
T0391,2024-01-13,Butter,3
T0391,2024-01-13,Candy,1
T0391,2024-01-13,Chicken,2
T0391,2024-01-13,Toilet Paper,2
T0391,2024-01-13,Cheese,1
T0392,2024-01-02,Cookies,3
T0392,2024-01-02,Milk,3
T0392,2024-01-02,Bread,3
T0392,2024-01-02,Crackers,3
T0392,2024-01-02,Nuts,1
T0392,2024-01-02,Oranges,2
T0393,2024-01-08,Crackers,1
T0393,2024-01-08,Cheese,3
T0393,2024-01-08,Nuts,1
T0393,2024-01-08,Cake,2
T0393,2024-01-08,Croissants,2
T0393,2024-01-08,Soap,2
T0393,2024-01-08,Bagels,3
T0393,2024-01-08,Paper Towels,3
T0393,2024-01-08,Lettuce,1
T0393,2024-01-08,Tea,3
T0394,2024-01-14,Bread,1
T0394,2024-01-14,Butter,1
T0394,2024-01-14,Milk,3
T0395,2024-01-24,Chips,2
T0395,2024-01-24,Soda,3
T0395,2024-01-24,Candy,3
T0395,2024-01-24,Croissants,2
T0395,2024-01-24,Sausages,1
T0395,2024-01-24,Cake,2
T0395,2024-01-24,Bananas,3
T0396,2024-01-22,Beef,3
T0396,2024-01-22,Potatoes,3
T0396,2024-01-22,Soda,1
T0396,2024-01-22,Apples,3
T0396,2024-01-22,Oranges,1
T0397,2024-01-31,Turkey,1
T0397,2024-01-31,Chicken,1
T0398,2024-01-23,Paper Towels,1
T0398,2024-01-23,Juice,2
T0399,2024-01-24,Bread,1
T0399,2024-01-24,Butter,1
T0399,2024-01-24,Milk,3
T0399,2024-01-24,Coffee,3
T0399,2024-01-24,Paper Towels,2
T0400,2024-01-20,Trash Bags,3
T0400,2024-01-20,Beef,3
T0400,2024-01-20,Croissants,1
T0400,2024-01-20,Crackers,1
T0401,2024-01-13,Beef,3
T0401,2024-01-13,Potatoes,2
T0401,2024-01-13,Soda,2
T0401,2024-01-13,Paper Towels,1
T0401,2024-01-13,Bananas,3
T0401,2024-01-13,Bagels,3
T0401,2024-01-13,Apples,1
T0401,2024-01-13,Croissants,2
T0401,2024-01-13,Sausages,2
T0401,2024-01-13,Cheese,3
T0402,2024-01-14,Beef,2
T0402,2024-01-14,Potatoes,1
T0402,2024-01-14,Soda,2
T0402,2024-01-14,Cookies,2
T0402,2024-01-14,Croissants,3
T0402,2024-01-14,Soap,2
T0402,2024-01-14,Cream,2
T0402,2024-01-14,Cheese,1
T0403,2024-01-02,Bread,1
T0403,2024-01-02,Butter,3
T0403,2024-01-02,Milk,3
T0403,2024-01-02,Coffee,2
T0403,2024-01-02,Muffins,1
T0403,2024-01-02,Trash Bags,1
T0403,2024-01-02,Cheese,3
T0403,2024-01-02,Turkey,1
T0403,2024-01-02,Paper Towels,2
T0404,2024-01-12,Chips,2
T0404,2024-01-12,Soda,1
T0404,2024-01-12,Apples,3
T0404,2024-01-12,Pork,2
T0404,2024-01-12,Candy,2
T0404,2024-01-12,Oranges,1
T0405,2024-01-31,Chips,2
T0405,2024-01-31,Soda,3
T0405,2024-01-31,Nuts,2
T0405,2024-01-31,Apples,3
T0405,2024-01-31,Sausages,2
T0406,2024-01-18,Bread,1
T0406,2024-01-18,Butter,3
T0406,2024-01-18,Milk,1
T0406,2024-01-18,Coffee,1
T0406,2024-01-18,Nuts,2
T0406,2024-01-18,Candy,3
T0406,2024-01-18,Soda,1
T0406,2024-01-18,Juice,2
T0407,2024-01-22,Bread,1
T0407,2024-01-22,Cheese,2
T0407,2024-01-22,Lettuce,1
T0407,2024-01-22,Tomatoes,1
T0407,2024-01-22,Bananas,1
T0407,2024-01-22,Tea,3
T0408,2024-01-01,Paper Towels,3
T0408,2024-01-01,Toilet Paper,3
T0408,2024-01-01,Detergent,1
T0408,2024-01-01,Turkey,3
T0408,2024-01-01,Cake,3
T0409,2024-01-28,Chicken,1
T0409,2024-01-28,Lettuce,1
T0409,2024-01-28,Tomatoes,1
T0409,2024-01-28,Crackers,2
T0409,2024-01-28,Pork,3
T0410,2024-01-06,Trash Bags,1
T0410,2024-01-06,Paper Towels,1
T0410,2024-01-06,Nuts,1
T0410,2024-01-06,Soda,3
T0410,2024-01-06,Water,2
T0411,2024-01-18,Paper Towels,3
T0411,2024-01-18,Toilet Paper,3
T0411,2024-01-18,Detergent,2
T0411,2024-01-18,Yogurt,3
T0411,2024-01-18,Cake,2
T0411,2024-01-18,Soap,2
T0411,2024-01-18,Coffee,1
T0411,2024-01-18,Bagels,1
T0411,2024-01-18,Tomatoes,1
T0412,2024-01-06,Soap,3
T0412,2024-01-06,Croissants,3
T0412,2024-01-06,Coffee,3
T0412,2024-01-06,Cream,2
T0413,2024-01-11,Chicken,1
T0413,2024-01-11,Lettuce,2
T0413,2024-01-11,Tomatoes,1
T0413,2024-01-11,Bananas,3
T0413,2024-01-11,Cookies,2
T0413,2024-01-11,Tea,3
T0414,2024-01-08,Chicken,1
T0414,2024-01-08,Lettuce,2
T0414,2024-01-08,Tomatoes,2
T0414,2024-01-08,Yogurt,2
T0414,2024-01-08,Cream,2
T0414,2024-01-08,Candy,1
T0414,2024-01-08,Soda,3
T0414,2024-01-08,Bread,1
T0414,2024-01-08,Croissants,2
T0414,2024-01-08,Toilet Paper,3
T0415,2024-01-20,Crackers,3
T0415,2024-01-20,Cheese,3
T0415,2024-01-20,Sausages,3
T0415,2024-01-20,Paper Towels,3
T0415,2024-01-20,Juice,3
T0416,2024-01-01,Crackers,1
T0416,2024-01-01,Cheese,3
T0416,2024-01-01,Croissants,2
T0416,2024-01-01,Toilet Paper,2
T0417,2024-01-01,Toilet Paper,3
T0417,2024-01-01,Cheese,1
T0417,2024-01-01,Sausages,1
T0417,2024-01-01,Paper Towels,2
T0417,2024-01-01,Croissants,3
T0418,2024-01-19,Croissants,1
T0418,2024-01-19,Soda,1
T0419,2024-01-14,Trash Bags,1
T0420,2024-01-03,Toilet Paper,3
T0420,2024-01-03,Coffee,2
T0420,2024-01-03,Bananas,1
T0420,2024-01-03,Crackers,2
T0421,2024-01-14,Chips,2
T0421,2024-01-14,Soda,1
T0421,2024-01-14,Candy,3
T0421,2024-01-14,Paper Towels,3
T0421,2024-01-14,Cookies,2
T0421,2024-01-14,Tomatoes,2
T0421,2024-01-14,Bread,1
T0422,2024-01-04,Bagels,3
T0422,2024-01-04,Cream,3
T0422,2024-01-04,Coffee,2
T0422,2024-01-04,Cake,2
T0423,2024-01-03,Chips,2
T0423,2024-01-03,Soda,3
T0423,2024-01-03,Turkey,3
T0423,2024-01-03,Bread,3
T0423,2024-01-03,Tomatoes,1
T0423,2024-01-03,Butter,2
T0423,2024-01-03,Crackers,1
T0423,2024-01-03,Muffins,2
T0424,2024-01-11,Bagels,1
T0424,2024-01-11,Yogurt,2
T0424,2024-01-11,Croissants,1
T0424,2024-01-11,Cookies,3
T0424,2024-01-11,Crackers,2
T0424,2024-01-11,Juice,2
T0424,2024-01-11,Nuts,3
T0424,2024-01-11,Apples,2
T0424,2024-01-11,Coffee,2
T0424,2024-01-11,Cake,3
T0425,2024-01-09,Juice,3
T0425,2024-01-09,Butter,3
T0426,2024-01-23,Water,2
T0426,2024-01-23,Yogurt,2
T0427,2024-01-07,Bagels,3
T0427,2024-01-07,Cream,3
T0427,2024-01-07,Coffee,3
T0427,2024-01-07,Croissants,1
T0427,2024-01-07,Beef,3
T0427,2024-01-07,Pork,3
T0427,2024-01-07,Juice,2
T0428,2024-01-25,Yogurt,1
T0428,2024-01-25,Bananas,2
T0428,2024-01-25,Butter,3
T0429,2024-01-18,Crackers,3
T0429,2024-01-18,Cheese,2
T0429,2024-01-18,Chips,2
T0430,2024-01-08,Bread,1
T0430,2024-01-08,Butter,2
T0430,2024-01-08,Milk,1
